movie_id,predictions
4878082,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3032361,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
3212842,1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0
6685734,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4557151,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2756655,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
32174575,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
10250805,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
36475779,1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0
19286437,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
15670036,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1308068,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
702117,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3479775,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
8765205,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
1336534,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
31730161,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
29102633,1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
11018115,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
27669486,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
26182472,1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
26100632,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
28631198,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33456734,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2562663,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
15463100,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
9755107,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
30337907,1 1 1 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1
1853636,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
6201886,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
30173306,1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
31841336,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
18953877,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
97758,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23659085,1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1
2093425,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3561650,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
34983991,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
33449688,1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
5697437,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22325279,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
6892078,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
9473825,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
31157090,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3763636,1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0
36177096,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
14452341,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
706860,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24027759,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
22146195,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1
2158246,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
36425670,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1126798,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
10436186,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
14415759,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3027912,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
25658502,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
23687860,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
12607320,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
101910,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
27947112,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
31598836,1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
24141616,1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
10869055,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
23001766,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3181954,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
901489,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
21616627,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34683152,1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
16776226,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20518593,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21181180,1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
10122950,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
30553565,1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
68047,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
15828453,1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1
7460227,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
20580603,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
26678007,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
3546400,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
27626743,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
17016522,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34821546,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3235051,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1275430,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
8090904,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
24063376,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4852728,1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0
28139489,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
5443046,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
4907371,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
894309,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
10669385,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
4815029,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3785749,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
32989681,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2771118,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
6743019,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
10128536,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
31083375,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
21955983,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
17906343,1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
11507219,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
8018380,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
10612874,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
441280,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
19290912,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
398934,1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
7586065,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
19507658,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
23647555,1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
20240067,1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1
2371912,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
15061916,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
24086619,1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1
26109551,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
5904965,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2199665,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
16276957,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
8603532,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
877220,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2495320,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29284840,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9124011,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
29772142,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
33366105,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
23821597,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2295249,1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
31361887,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
18279130,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
28091621,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2350630,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29688997,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
8205068,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1020511,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
5792459,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
24327688,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
851645,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
13914120,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
113013,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
25528994,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1664884,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
7267220,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
20854403,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
3068509,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
6773920,1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0
10616876,1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
36074659,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25676395,1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
1941497,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
12794630,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
19713997,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
12256928,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
23924309,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
17437774,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
18890333,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
18999400,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
18359410,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
26600932,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2323936,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
7299774,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28049793,1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1
33773022,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
24479824,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2995876,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
24598397,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
6996808,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
11050727,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3566585,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
14674285,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
33060580,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
28793535,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
5710780,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
401152,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
22359916,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
5722084,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
359014,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3581163,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
29760871,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4798258,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
32456593,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8499528,1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
23509939,1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0
19479881,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
10731337,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
35501869,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16814012,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3751746,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
21901669,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
9952965,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
29858189,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
33378170,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1079824,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
22375764,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
31527015,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
10293026,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
11030908,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15026513,1 1 1 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1
5411035,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
36079987,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
20697583,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
5329389,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
935194,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3844809,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
24150888,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
29744735,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
20581179,1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
14760548,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
12289886,1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1703792,1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
1884712,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
144637,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
8407754,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
561006,1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
8981188,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1400747,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
29409425,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
859655,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
31463597,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
10837755,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16189500,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
5097084,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
21654938,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
244897,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
31341418,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
33348678,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
4746060,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
956388,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1579705,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
8413472,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
24844921,1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0
2829485,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
7101280,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2172156,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4905605,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
8602490,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
2569417,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3156200,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
18890518,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
14513043,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1404035,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
15149007,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
946164,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
214324,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
32419472,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1979318,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
1681132,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
14696485,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
14916202,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2323811,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20072102,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
21259864,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
13759088,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
155785,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
11936219,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
15703454,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
14527359,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24735632,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24874106,1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
25745885,1 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
32083680,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
10933963,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
12327474,1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
32124420,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
6945913,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
34052824,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
14126900,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
15103329,1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
26822699,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
32735343,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
4073660,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
33598983,1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0
24050844,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
23420352,1 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0
2523915,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
14733483,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2385928,1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
13720693,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
4198067,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
20951471,1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0
33165833,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
5650338,1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
5374123,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
13003927,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26162880,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16955171,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
34155451,1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
34311479,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
20904680,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19218944,1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
7595972,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1565181,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
14613957,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
27036009,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3552642,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
7118685,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
5137665,1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0
34953843,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
35737836,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10025286,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
23438376,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
9633533,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
11507281,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
3365741,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
14878446,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
9089380,1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
3674173,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
15084791,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
26601914,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1722156,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
10566880,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
826441,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
35899881,1 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0
21287122,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35005098,1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
26892930,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
5827942,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30830501,1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0
